C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_162.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_162.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_162.jpg,0,0,0,10.03858
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_236.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_236.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_236.jpg,0,0,0,9.955529
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_311.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_311.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_311.jpg,0,0,0,9.893683
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_385.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_385.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_385.jpg,0,0,0,9.811811
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_457.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_457.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_457.jpg,-0.2,0,0,9.720294
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_526.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_526.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_526.jpg,-0.35,0,0,9.634342
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_601.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_601.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_601.jpg,-0.5500001,0,0,9.499063
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_683.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_683.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_683.jpg,-0.7500002,0,0,9.34307
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_758.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_758.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_758.jpg,-0.9500002,0,0,9.16589
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_838.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_838.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_838.jpg,-0.05,0,0,8.942933
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_921.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_921.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_921.jpg,-0.25,0,0,8.860303
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_31_990.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_31_990.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_31_990.jpg,-0.4,0,0,8.79636
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_072.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_072.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_072.jpg,-0.6000001,0,0,8.681058
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_155.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_155.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_155.jpg,-0.8500001,0,0,8.499729
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_229.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_229.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_229.jpg,-1,0,0,8.37345
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_308.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_308.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_308.jpg,-1,0,0,8.250172
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_386.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_386.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_386.jpg,-1,0,0,8.15846
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_464.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_464.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_464.jpg,0,0,0,7.978964
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_539.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_539.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_539.jpg,0,0,0,7.814619
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_616.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_616.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_616.jpg,0,0.1797153,0,7.823788
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_699.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_699.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_699.jpg,0,0.4268591,0,8.067167
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_776.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_776.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_776.jpg,0,0.6567264,0,8.540298
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_861.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_861.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_861.jpg,0,0.9131921,0,9.245625
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_32_949.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_32_949.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_32_949.jpg,0,1,0,10.12833
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_033.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_033.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_033.jpg,0,1,0,11.23554
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_119.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_119.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_119.jpg,-0.2,1,0,11.88176
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_204.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_204.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_204.jpg,0,1,0,12.83793
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_280.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_280.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_280.jpg,0,1,0,13.75199
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_343.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_343.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_343.jpg,0,1,0,14.50332
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_427.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_427.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_427.jpg,0,1,0,15.35245
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_510.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_510.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_510.jpg,0,1,0,16.1893
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_594.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_594.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_594.jpg,0,1,0,17.19195
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_679.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_679.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_679.jpg,-0.2,1,0,18.02138
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_766.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_766.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_766.jpg,0,1,0,18.81829
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_852.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_852.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_852.jpg,0,1,0,19.63189
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_33_935.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_33_935.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_33_935.jpg,0,1,0,20.66431
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_018.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_018.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_018.jpg,0,1,0,21.46681
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_105.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_105.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_105.jpg,0,1,0,22.26201
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_192.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_192.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_192.jpg,-0.15,1,0,23.04025
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_259.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_259.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_259.jpg,-0.35,1,0,23.76082
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_327.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_327.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_327.jpg,0,1,0,24.27641
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_413.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_413.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_413.jpg,0,1,0,25.22611
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_496.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_496.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_496.jpg,0,1,0,25.98851
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_563.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_563.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_563.jpg,0,1,0,26.55745
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_648.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_648.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_648.jpg,0,1,0,27.31107
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_737.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_737.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_737.jpg,-0.1,1,0,28.24199
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_826.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_826.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_826.jpg,0,1,0,28.94955
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_896.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_896.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_896.jpg,0,1,0,29.68313
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_34_966.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_34_966.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_34_966.jpg,0,1,0,30.18474
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_034.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_034.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_034.jpg,0,1,0,30.19021
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_116.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_116.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_116.jpg,0,1,0,30.19057
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_197.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_197.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_197.jpg,0,0.7595718,0,30.14121
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_286.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_286.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_286.jpg,0,0.4906167,0,30.0766
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_355.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_355.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_355.jpg,0,0.2840317,0,30.00423
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_424.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_424.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_424.jpg,0,0.07675208,0,29.95537
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_503.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_503.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_503.jpg,-0.15,0,0,29.71993
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_587.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_587.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_587.jpg,-0.35,0,0,29.41024
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_660.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_660.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_660.jpg,-0.5500001,0,0,29.01512
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_730.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_730.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_730.jpg,0,0,0,28.76274
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_801.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_801.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_801.jpg,-0.05,0,0,28.51659
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_878.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_878.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_878.jpg,0,0,0,28.28569
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_35_951.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_35_951.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_35_951.jpg,0,0,0,28.1138
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_027.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_027.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_027.jpg,0,0,0,27.88744
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_104.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_104.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_104.jpg,0,0,0,27.66311
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_184.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_184.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_184.jpg,0,0,0,27.44067
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_264.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_264.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_264.jpg,-0.2,0,0,27.20227
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_336.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_336.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_336.jpg,0,0,0,26.98153
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_410.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_410.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_410.jpg,0,0,0,26.81829
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_478.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_478.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_478.jpg,0,0,0,26.6026
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_546.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_546.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_546.jpg,0,0.2047418,0,26.50178
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_621.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_621.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_621.jpg,0,0.429397,0,26.58934
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_693.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_693.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_693.jpg,0,0.6435186,0,26.9185
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_766.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_766.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_766.jpg,-0.05,0.8604665,0,27.2822
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_844.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_844.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_844.jpg,0,1,0,27.99556
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_912.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_912.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_912.jpg,0,0.7941608,0,28.49119
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_36_985.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_36_985.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_36_985.jpg,-0.05,1,0,29.10889
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_059.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_059.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_059.jpg,-0.25,1,0,29.8093
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_133.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_133.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_133.jpg,-0.4,1,0,30.15794
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_214.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_214.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_214.jpg,0,1,0,30.18915
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_288.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_288.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_288.jpg,0,1,0,30.18996
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_365.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_365.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_365.jpg,-0.1,1,0,30.18882
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_434.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_434.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_434.jpg,-0.3,1,0,30.17128
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_520.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_520.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_520.jpg,0,1,0,30.18856
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_599.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_599.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_599.jpg,0,1,0,30.18964
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_675.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_675.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_675.jpg,0,1,0,30.19018
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_755.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_755.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_755.jpg,0,1,0,30.19028
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_836.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_836.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_836.jpg,0,1,0,30.19029
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_37_920.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_37_920.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_37_920.jpg,0,1,0,30.1903
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_38_000.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_38_000.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_38_000.jpg,0,1,0,30.19029
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_38_088.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_38_088.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_38_088.jpg,-0.15,1,0,30.18427
C:\Users\yadu\Desktop\data\IMG\center_2019_11_10_12_02_38_171.jpg,C:\Users\yadu\Desktop\data\IMG\left_2019_11_10_12_02_38_171.jpg,C:\Users\yadu\Desktop\data\IMG\right_2019_11_10_12_02_38_171.jpg,0,1,0,30.18471
